Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
41923.0,-0.57641929381694,0.204067759391361,2.47027817936803,-1.00904958477794,-0.432110577246622,-0.569857366044739,0.364692705872247,-0.115168053587793,0.559463978067166,-0.822864074784356,-0.730205622694379,-0.174993361228048,-0.323363912197224,-0.600119991986016,0.133836928458232,0.42807305476082,-0.564173970902951,-0.168143136731788,-0.445088474461212,0.0414399416205888,-0.023533925576533,0.0850873130190717,-0.0928540438120829,0.427712429758404,-0.372677569574664,0.792958118983005,-0.139581608868962,-0.111528601472666,27.0,0
67271.0,-4.46039078289628,0.376832794601651,-0.127271798315152,3.48696077073339,-2.3377076067634,1.41426627189807,0.391706642096845,0.52859785164646,0.882915893239913,0.570398252692966,-0.871523435914298,0.428933325654562,-0.108688311500289,-2.06915306757949,-1.46394087314308,-0.0296425785278561,1.90823103700311,-0.673281444183127,0.163331380694548,-2.40440491230522,-0.636003874237482,0.0048334270396706,0.696284265213892,0.384471907364543,-0.388048747735817,-0.155840903766522,-1.78870255427395,0.456556595047025,302.65,0
134990.0,-0.297379063329438,-4.4661666392463,-1.83198782808958,1.62805132694407,-1.79384950854947,0.476935005402213,0.926174215676323,-0.294858010735389,-0.301390398961233,0.31761438173727,-1.24758866491328,0.343352451457205,0.627442053264731,0.0341165376806659,-0.18845729104852,-1.36764970653995,-0.0933038318462225,0.977326141188752,-1.31879568109436,1.84713212528248,-0.0062879530686079,-2.17344401969364,-0.535936139418076,0.607357585535996,-0.909817926468654,-1.22542096555361,-0.156444748891393,0.196190751922263,1231.08,0
74682.0,-0.730230634839351,0.0394640801823423,0.959555341362756,1.20831261022054,-0.0440272352976607,0.396290053732563,1.52670430438499,-0.160898189728741,-0.43873392535159,0.0502385049271534,-0.608796672589304,-0.525372017773555,-0.257892925382488,0.180466725196346,1.62090772064066,-0.449524049644011,-0.0887197580915145,-0.223895018807393,0.486628005829805,0.853753528157901,-0.0265868585020635,-0.295164871380912,0.552612702102353,-0.506589994109607,0.0139186363657163,-0.390559813703447,0.0676280047421079,-0.0998675870679796,275.48,0
156625.0,1.94028366979258,-0.540605858933681,-0.333590646825776,0.280956405733406,-0.563216881534589,0.200559161650543,-0.843436977035525,0.222706753198351,1.0337391225908,0.168777644077838,0.723966053246785,0.882090306996642,-0.217818013794999,-0.0139851835076536,-0.232527286156838,0.487215987124756,-0.673285168854405,0.462258981303567,-0.0471930330747216,-0.172963514857285,0.212759904804832,0.751486816900552,0.200008991867845,0.753938536718644,-0.321872915291809,0.519081434211164,-0.0268914931867257,-0.0503910468612809,11.5,0
144198.0,-2.84604099766093,-3.24544693797408,2.55817942397593,-1.36860030026263,1.81198631124532,-1.11323448361466,-2.39379897335836,0.64825611994924,0.329505677258815,-0.298089741252198,-1.77316547869167,-0.284898541773068,0.341930073758191,-1.43586770682618,-1.73189361285933,0.969533555425504,0.307497588576237,-1.09942030998223,0.39984584644149,1.0647170024444,0.320760051002388,0.277734907893114,0.246325680734908,0.600409913047907,0.810866740267352,-0.146694857639382,0.195516981050628,0.186481052050305,52.52,0
107492.0,1.75203699119951,-0.254466701008194,-1.49059579345744,0.671396595612891,0.128310262818787,-0.738186874824505,0.0475264730468144,-0.215729978359886,1.85711161316528,-0.858108547974476,0.592963874140252,-2.89615750728922,0.931322858253757,0.662700110014153,0.442546298807383,0.871525550107217,1.17951868201425,0.174103265737712,-0.467102418576486,0.0758155719814735,-0.600777538563293,-1.90158818022439,0.441731085200478,0.357870025894375,-0.782429234179617,-0.168206496297029,-0.106214928954595,0.0056507238234276,156.5,0
68975.0,1.19272353403846,0.218504684484159,0.15295123768648,0.454272222322278,-0.000769033709576,-0.0990081944510474,-0.126488204568837,0.124427220825478,-0.151021524784844,-0.146408154564291,1.49522249794654,0.698786882013711,-0.19999862741617,-0.0068200491333311,0.71106027362782,0.496141440998325,-0.0754551089266306,-0.0989787605322084,-0.140904651781919,-0.114671496719292,-0.234126909171995,-0.694722051196181,0.110183454628029,-0.35874622844595,0.14411952521049,0.128279032981435,-0.0133528925412123,0.0131208660270652,1.98,0
62447.0,-1.33094283871605,-1.68524737793737,0.605434932479864,-2.07120407568432,-0.0315495726681888,-0.736722736674711,-1.31303795878472,0.590221327668953,-2.15961285807499,0.714640736487382,-0.356389293619116,-0.287007076638256,0.229420006443186,-0.178535297706098,-1.99421581050646,-0.1659117888591,0.270959071383627,0.539391979172082,0.133812606628153,-0.089437135124819,-0.0861152221861824,-0.401270749904764,0.0315604775742815,-0.527353089961757,-0.591458980078462,-0.529920260138696,0.0925602812325543,-0.103756815139758,24.21,0
148577.0,2.07653736951809,-0.0137049742364114,-1.59081762672393,0.41748412424509,0.402515309389154,-0.770166988233008,0.325474952534446,-0.293690210383486,0.396192361944725,0.121527335882095,-0.997778554309019,0.232246278922214,-0.0153364225528944,0.383515290485348,-0.0144475147241717,-0.195621330932509,-0.345364382297296,-0.681412142023317,0.163723378434141,-0.185116376534159,-0.168117425445574,-0.39251945305551,0.213018680909494,0.590833459918981,-0.0001740426000029,0.159527719963202,-0.0787388974441808,-0.0585419386332914,12.9,0
164512.0,2.04182883481546,0.153885845883461,-1.76430811113131,0.230611229614515,0.692330134493199,-0.318269127758045,0.11704447560937,-0.0944991050446672,0.126036115259894,-0.240940785736807,1.11008936177831,1.20953357305341,0.828301100225023,-0.817915288742187,-0.519869805114226,0.484433219172408,0.147499780239077,0.0754913344017779,0.353620459296229,-0.0931205248192641,-0.313587407798739,-0.784847503604808,0.29605067638441,0.218998990038097,-0.244254409498997,0.17121719342088,-0.0581968653642107,-0.041957565234526,0.99,0
164244.0,-0.689368749956989,0.774620574066926,0.920054347025575,-1.35521231839842,1.35597072391075,0.0210719711450824,1.40382217689368,-0.178131828801946,-0.76763698748947,-0.602683420366897,0.432624833940174,-0.0609322897478694,-0.472406442392932,0.322271581514851,-0.497608956684735,0.420047453376661,-1.1890284566363,0.48755765402799,-0.464829786836593,0.0230141817197413,0.203155618856139,0.586975615063475,-0.626887233467284,0.264749052719976,0.999442261700423,0.482030590001013,-0.240104008669648,-0.199796348461799,29.4,0
34950.0,0.991187127424685,-0.522331013935243,1.16375664147503,0.108107436090516,-0.490345127732012,1.48255509293002,-0.926544630897858,0.591819182506211,1.05934333526307,-0.666947252365767,0.574960677289406,1.42833640602092,0.540555181150194,-0.552852011641285,0.687029061513784,-1.51339177311304,1.42746473101999,-2.77417556359942,-1.21468148635561,-0.168549559282705,-0.0813458510086728,0.19721622068628,0.234863904720758,-0.530012435959945,-0.200386741094026,1.04758078944812,0.0415869879140852,0.0054686118775509,14.28,0
151457.0,2.14527006946004,-0.544943851940078,-1.88936559859708,-0.338862593656539,0.122185920967442,-0.777106172174598,0.179978498400706,-0.434002024983488,-0.853021451798675,0.867551515060967,-1.04972290243966,0.458165808783118,1.1099275457113,0.095701909459065,-0.630594002618108,-2.15568141453568,0.138298632967978,0.387343392481231,-0.593329497446493,-0.484757495754168,-0.338313600596639,-0.352283994356832,0.109552400731555,0.654337973328958,0.167372750701615,0.578496871067593,-0.0773803845474289,-0.0606908600550452,42.0,0
119240.0,-0.957372989113353,0.74117318146252,1.06143735217543,-1.33995043168013,1.03936690226703,-0.380672631255898,1.03207410659467,-0.132540304123205,0.0247945261566132,-1.27232349341992,-1.32389033923008,0.401074239241056,0.565709442059936,-0.314839127717762,-1.04644401804151,-0.450379507128948,-0.408037217187997,-0.351427677023297,-0.175625561878443,-0.0854733888694454,0.0856194440121533,0.361567333451602,-0.563554671215869,0.656205433110338,1.14931769509483,0.196034749419437,-0.159576431436125,0.0606798021105417,1.0,0
140849.0,1.9475380831114,-0.62553268468295,-0.612509780254115,-0.0809029846227858,-0.343559438134744,0.409669451653617,-0.801746953489485,0.226112833778778,1.2966177193397,-0.0605735048054543,0.343804653669306,0.914561601441908,-0.0150934353695943,-0.0250258847614274,-0.0540322011671598,0.401087395799957,-0.830843154357859,0.730631213250943,0.27063364675667,-0.129330456466802,0.210905808367953,0.750115546782071,0.095214773132565,0.26022901094743,-0.147113018729292,0.103458503897002,0.0055140632343185,-0.0471950133546274,27.0,0
86156.0,-1.03175434749953,1.64242632807855,1.7001792938193,1.72593736898842,0.309802609903359,-0.123610659677354,0.531075187580156,0.411998412835507,-1.74853392868347,-0.147066475764111,-1.08897823633147,-0.0125765972246753,0.88087500996478,0.327246426957566,0.329771559881616,0.869871424182424,-0.638679945190833,-0.178576836603766,-0.493490420571297,-0.0621897694454014,-0.167582502398876,-0.750550409920102,-0.166448193502965,-0.154552184943199,0.274110828345765,-0.203287811128844,-0.0884608460836991,-9.19538688124999e-05,8.62,0
140615.0,-1.352864544365,1.82595670600697,1.37828034932583,4.38237693724053,-0.333243254747943,0.741699840643901,-0.209408196027417,0.434842351351855,-0.672686283152012,2.62434500069205,-1.37426125007222,-0.694691149121943,0.197378210687832,-0.349630382731358,0.731929698542954,0.0629655767637225,0.0637779568459529,0.572497237998677,0.897046117222068,0.499059745171523,0.146428402267466,1.08769988111086,0.0172161975804539,-0.0151430015275474,-0.479542709097893,0.488814417993212,0.427468501128144,0.195622258849281,15.16,0
163212.0,-1.74772737487598,1.46599212552567,-2.58623906420299,-0.812789380787103,2.22362158774564,3.23914736743063,-0.811554949005826,1.99291541488208,-0.824013763896536,-1.02725532308269,-0.213122634553989,0.220594464815339,-0.115285008964418,0.227039879736105,0.723076917137823,0.0525319485872556,1.28196172262932,-0.113526227624538,0.863711587707843,-0.301855797562296,-0.0482001576602648,-0.77244503464227,0.0580990739945025,0.630682724023982,-0.782484759359841,0.26404784648185,-0.723962951142639,-0.0429994688662972,0.89,0
155559.0,2.12147439060289,-0.93251088454062,-2.05532091655966,-1.27476134738739,0.181159957890861,-0.342160789437788,-0.158242031640224,-0.223138988229944,-0.850786440951732,0.991659574266764,-0.0188073479907493,-0.348469639721716,0.17556023386806,0.324503401638834,-0.293742328413838,1.40580788648299,-0.480210063774114,-0.888524874194629,1.37855264943965,0.162417260533215,0.0645313797998777,-0.0729190210698763,-0.0300901927217421,-1.44625573826348,0.0384252522215334,-0.251711637539534,-0.0665450948328779,-0.0730685783019265,93.73,0
94625.0,1.70785693746472,0.0248807914815549,-0.488140038578959,3.78754815533943,1.13945148482475,2.91467262159314,-0.743357877946301,0.699135879021363,1.0084706473096,0.912806096143303,0.7653541419638,-2.04386838674929,1.00154733873148,1.32288725448265,-2.72007696175136,-0.153429555378718,0.752610596119435,-0.755785824269169,-1.91256263382671,-0.368014254987192,0.0108651916304298,0.548257831746395,0.0912182952145324,-1.00795946020642,-0.0821828177765288,0.179709188704528,0.0077377190320074,-0.0688413102470406,33.76,1
127440.0,-0.604337469866897,0.53076870786771,0.893029579552469,4.68923542268267,0.373896741313012,0.944770364641342,1.49243150758955,-0.327653900207741,-2.00876062316246,1.78858437742207,0.526995628105528,0.171106577578861,0.386299089733184,0.0051968088477139,-1.05022004881822,-0.62543902117865,0.108860074077142,0.411009160570867,1.63875866017603,0.282152096193151,0.273434305515152,1.21525708162976,0.121772532757467,0.13864463076689,-0.377270585267411,0.504765731795009,0.00247487226024,-0.0292041136697884,224.32,0
81318.0,1.41781063624543,-1.1957574120107,0.44537439601923,-1.40209616425823,-1.53631067540529,-0.615284874673071,-1.00409939661185,-0.16246079091626,-1.71484005615277,1.38576495742585,-0.869261693448343,-0.996260575411777,0.642883376589228,-0.399205349588054,0.796488337310672,-0.0362612479624504,0.245685554559813,0.0887612289678064,-0.0716975613694576,-0.181168894026041,-0.36392337490414,-0.832902593738171,0.0628750693875008,-0.169464220202451,0.175471961390677,-0.385504406855898,0.0308730706800168,0.0355141928830532,75.0,0
27474.0,-0.803687455376426,1.25630658888966,1.22071835469006,-0.107089959512888,-0.31581450535767,-0.608603339399853,0.287416612288496,0.487777825729293,-0.874605849247375,-0.381405691153936,1.20564623757225,0.970328518542066,0.334745301453413,0.590350118256983,0.0732092183470321,0.503254971562463,-0.495144958808566,0.144163221106942,0.295500241155353,0.0331785841573882,-0.126648169841946,-0.467246171465423,0.031857863755426,0.317342124082356,-0.186099778626562,0.0550450711919912,0.136075717857263,0.049182079954444,9.83,0
128420.0,0.162962204983008,-0.641991909980293,0.676166162505011,-2.68739215887608,-0.713963542953206,0.0290718072845179,-0.484432693079562,-0.154171815304297,-1.47638329725439,1.62389261917911,0.500504028050428,-0.971600805345691,-0.60978694690182,-0.633156701219458,-0.976217085093785,-0.319383207679553,0.0353012187534145,0.620863714455018,-0.203167901434199,-0.439279609211624,-0.0446844729865043,0.285052753302567,0.0648598468679001,0.649475427544476,-0.613156467250006,-0.361662198239093,-0.512214247833188,-0.218495112002625,12.0,0
67590.0,1.19032710144461,0.27747102782834,0.991223898049095,1.11082272497771,-0.609556243760239,-0.587747122257927,-0.180177267307079,-0.123521149142274,0.139729782981162,-0.0859098085173333,-0.151918134499444,0.968778152604553,1.49480625583822,-0.160876772986402,1.14485503542391,0.429458277823637,-0.694465721083706,-0.11781853350753,-0.503471272111425,-0.0278344219566898,-0.0400812353574905,-0.0421382134757867,0.0373382431020447,0.397884449183791,0.365482672299206,-0.516944437552596,0.0571540822963503,0.0410025202381775,9.99,0
54149.0,-0.944984924995338,0.591095443818373,1.6143407889629,-1.47645388035829,0.194286011334094,-0.504333697239497,0.794375305533407,-0.232761793063073,-0.0441344622237869,-0.14638428013565,1.12949361166485,0.751415874981005,0.546126672743428,-0.27618165635737,-0.165519478797935,0.780888534449407,-1.20546174521178,0.142265255707843,-0.255185803261162,0.0810572169912828,-0.0861503037681285,-0.0663879520657357,-0.133008798170317,0.0650840054827299,-0.347234848015389,0.669324385311014,-0.146303895575732,-0.0482513322502845,40.0,0
76845.0,1.141572041228,1.29119504187036,-1.43290045302393,2.05820222243243,0.940823737515849,-0.958273875563986,0.391154204412105,-0.0925192025989645,-0.0328285936060586,-2.15530254380865,1.0804386160969,0.0444153214634158,0.441176590070526,-5.05382476474338,0.315185256694669,0.821195361600931,4.02736603913411,1.07797898032715,-1.10727585500251,-0.0059125766066523,-0.366507064917023,-0.714464900739845,-0.14391066716844,-0.305177619493244,0.697514060032721,-0.312544722619217,0.106247471401345,0.125059863331359,1.0,1
41304.0,0.964501496263336,-0.946749774516795,0.750415462364048,0.667567356998561,-1.21225263358213,0.117725895079309,-0.622069403834154,0.0667880829511597,-0.453607969378759,0.585124394767416,-0.714527290801128,0.0726488405699652,0.214807081282841,-0.188606711388915,0.588703046614754,-1.72018192379514,0.224247535647484,1.01082831138852,-1.51980260523256,-0.275727365998604,-0.12559636668124,-0.0256214610700415,-0.153183110299781,0.071901737753118,0.395355522892178,-0.208737987940811,0.0658646318161124,0.0567110784649523,158.0,0
95554.0,-2.41157522809346,1.08217251295012,-0.0757604551149527,-0.746025444462518,1.40941859898871,0.682940202265041,0.745821090197067,-0.199905937798155,3.46194177590938,1.87702026760281,0.467355868320669,-2.18918861800373,0.906849898978161,0.238445822754122,-3.09388473095795,-0.641719304617255,0.0391509201368357,-0.0476600502963014,0.753165690183808,0.566893818763556,-0.94281080102382,-0.868776847921674,0.0938842349457812,-0.430679641400779,0.0420003128277184,-0.0003238087647012,0.600825137542535,0.555982923186226,0.01,0
50830.0,-0.177209170877393,0.52689114178713,-0.389967138724192,0.521644637878122,2.56275951466721,3.59251633584864,-0.0705758062141701,0.831885138028474,-0.751168616071618,0.327092996010933,-0.140530524846559,-0.268953853966303,0.102886453342866,0.457363122334102,1.76213362911788,-0.206052646141098,-0.383348350863862,0.464877442200671,1.77338852611769,0.160606548901538,-0.112982264130873,-0.374175493708234,0.263186942057235,0.973730078827767,-0.365762875601975,-0.381524126040192,0.0576155891203348,0.0656216173312209,13.89,0
13323.0,-5.45436177939673,8.28742055534983,-12.7528112729386,8.59434189301081,-3.10600228114338,-3.17994875686414,-9.25279393795831,4.24506220985367,-6.32980084623466,-13.1366983691039,11.228470279576,-17.1313009454468,-0.169401056814124,-18.0499976898594,-1.36623566099065,-9.7235653091894,-14.7449024646768,-5.24730110631125,-0.574675143795817,1.30586191483437,1.84616479291417,-0.267171794223081,-0.310803969751621,-1.20168545799806,1.35217609502433,0.608424596360403,1.57471478384204,0.808725205090233,1.0,1
142736.0,1.89730225240013,-0.509511280836011,-0.803365892825896,0.149243696044255,-0.140215943077178,0.126258915365684,-0.394413589990699,0.0630887644152236,0.968546047670494,-0.0249479377647882,0.0561402715720721,1.05793751185982,0.50462749188646,0.101465088854222,-0.0216917947841016,0.646531894267792,-1.16443738979838,0.524698859070405,0.613969133923413,-0.0375017939427648,-0.200211483048834,-0.592709203633072,0.195411920357279,-1.07654773669175,-0.344350685134904,-0.627208751039097,0.0155352555704984,-0.0404485199181601,69.83,0
42808.0,1.16103337214963,-1.03406750352306,0.978939670786512,-0.686844699270829,-1.54417231795177,-0.0622798775440112,-1.21704253983543,0.270912644159339,-0.475779276624822,0.745683133949657,1.55152983230458,-0.515733810684727,-1.17846683479741,0.0725676160694297,0.807796461841938,1.39515671762537,0.237080348199127,-0.694675833679295,0.0681313580293036,0.0944262230352782,0.493623709903925,1.17908391011572,-0.0946645575978839,0.245751968039617,0.229833795555424,-0.0516950203748949,0.0305761487485135,0.0215989159047405,69.99,0
67522.0,-4.97723018204589,4.13951774789495,-0.442919074564223,-2.38934429383932,-1.32046358031029,-1.190234982048,0.316506548854126,0.321396017697,3.91329036199988,5.88260623226763,1.76969786301022,0.256352106304804,-1.18660116294851,-1.32025978535528,0.260135311898003,0.267978010937688,-1.11587720715252,-0.161757354003392,-1.08033694836778,2.44549568105906,-0.81277286942105,-0.426400629054674,0.138375044634135,0.467107040768235,0.463056086997705,0.558940864915565,0.233446861446958,-0.892755782536863,0.77,0
17187.0,1.08837493830851,0.898474023721059,0.394684329076182,3.17025757451452,0.17573879687403,-0.221980885195245,-0.0229887284923858,-0.0108735366656839,0.860043617194172,-0.592472935320844,1.07272839973578,-2.54755681422931,1.23595005675711,-0.330305803751441,-1.02235437464957,0.335642172519614,2.29899822072815,-0.1620962094812,-1.53270721248432,-0.217358192249005,-0.423553904215867,-0.800852284805578,0.0776144554303444,0.167608452574198,0.350181817443194,-0.118940929478619,0.0129477659306532,0.0542542721018558,3.79,1
147266.0,0.316050279038647,-0.528414955072736,0.0287700798555496,-2.28021290709241,-0.486519104154554,-1.09849451227521,-0.27378723959337,-0.222303689117052,-2.34802707711118,1.52608249039995,0.615564021976907,-0.936777122304345,-0.43061267977873,0.124656757765673,-0.652196581927315,-0.603497939867023,0.271267171225828,0.786214506323069,0.203134397497985,-0.460073418693152,0.235195563330317,1.05403565351847,-0.129064698909347,0.0795836158704566,-0.632726944704319,-0.0180233727716364,0.0135189063962794,0.0782979936311296,0.01,0
28865.0,-0.207679836646246,1.3206553496115,1.06451904088247,2.04394448689957,1.17709099059359,0.973596091444658,0.683738053491045,0.0990205511388237,-1.51089685543609,0.468341628804346,-1.56631750440672,-0.448756215027409,1.10124745676508,0.0614027639056969,1.04066237150152,0.190875825421347,-0.524561932981861,0.0547927544504584,0.209120069928143,0.097692848882299,0.180024792512106,0.612586760700197,-0.388340157441726,-1.27474852348784,-0.0325052237010478,0.330521276248641,0.152427276959882,0.129526957927152,5.0,0
73315.0,-1.16216881007975,-0.181785941125689,2.9689578843426,3.33743635461,0.0303182924903685,0.431182448211816,0.115794321794601,0.0645624604239556,-0.596695889624412,0.478280590965295,-0.956417782811211,-0.0814889500474619,0.296816958932895,-0.725601307727585,-0.0712427632929256,-0.497141697926056,0.353648868461299,-0.0546522648830967,1.22281852356255,0.728552290739976,-0.0415011357984201,-0.168314509340537,0.22113099533435,0.387142166762181,0.0906985668056124,0.159521984177482,-0.10648005814087,-0.0990133658256557,138.44,0
139273.0,1.72573006713644,-1.17404591284034,-0.978937745671982,0.467278431596584,-0.248684177763654,0.917218397653157,-0.52823837456153,0.137264555617602,-0.482399084533537,0.952145874312804,-0.190693174991348,1.06884522399108,1.16554118020485,-0.186121063131079,-1.0318793131807,-1.09809541580278,-0.713515064906965,1.44838899452279,-0.390078740479285,-0.188414348809027,-0.630933336111127,-1.61064670199491,0.257182189212988,-0.309689812241992,-0.425576148339922,-1.08298609279942,0.0393073145255563,-0.0018647710522677,192.06,0
29266.0,-1.35078971812729,0.568502077901944,1.22257761229209,-0.162414655580952,0.300666725478032,-0.561819418732984,0.571019183849588,0.0664505404784006,-0.367946576445773,0.209313320448679,1.55231108971664,0.058502522057893,-1.61041407311888,0.708531165508252,0.475608203050608,-0.0012573003426038,-0.159769523445776,-0.591579782014742,0.153604108055875,-0.225943428813453,-0.380979789577494,-1.14271108535426,0.131086141661481,0.154192940482221,-0.73850832212189,-0.104211822906289,-0.058769633191517,0.289817399312042,52.9,0
2422.0,1.33285753388761,-0.212838967048463,-0.383053629748271,-1.16285883070056,-0.238226266888718,-0.727946171437771,-0.0653774793979541,-0.0343970534304713,1.11110050433436,-0.699775976852659,0.501043787204397,0.0692614298020378,-1.73038534377655,0.946958912285404,1.12454061498913,-0.136210118573257,-0.629074498232798,0.961127732976429,1.14412736860037,-0.202918545768774,0.0186536523946662,0.0841969519950826,-0.235647238630989,-0.523494145001802,0.822396710766941,-0.561137988906544,0.0233708806014513,-0.0046793018643195,1.0,0
54345.0,1.26037791124866,-1.46966733024121,0.309014590665604,-1.49115982024284,-1.4484164385062,-0.0161928592243766,-1.12658479782735,0.16354647003052,-1.83335165267382,1.54567049329803,0.939654065016634,-1.03686646618372,-1.18885361120986,0.246766236237451,0.430257812578973,-0.178776466373859,0.478270115958268,0.138016335031164,-0.118639240152745,-0.248470782867402,-0.35793946293153,-0.99115664296631,0.125619508724721,-0.405218833732531,-0.0315748430678461,-0.452550780307858,0.0187529465058588,0.0245146800989825,109.2,0
127790.0,2.1628123516372,0.119444991103537,-2.7307899065034,-0.0711920950809758,1.21143571823263,-0.840786804015432,0.835305795933657,-0.418468709924125,-0.347837495969149,0.397648976505489,0.434552673003096,0.579701137286168,-0.196124365432561,0.980936277103787,-0.861325630914745,-0.411741577050101,-0.534050697250774,-0.0508754111641329,0.598068325522784,-0.188572046599408,0.265287103199732,0.88964567809576,-0.210052299804934,0.311600816473493,0.678404072353513,0.997910912937962,-0.155594855423808,-0.106318705288531,2.0,0
